,Year,NOC,Sport,sport_num,isHost,TeamNum,AvgGoldRate,AvgMedalRate,medal_sport,gold_sport
15884,2008,SWE,FBL,2.0,0,17,0.0,0.0,0,0
15885,2008,SWE,SWM,32.0,0,41,0.0161290322580645,0.1451612903225806,0,0
15886,2008,SWE,ATH,47.0,0,13,0.1111111111111111,0.1481481481481481,0,0
15887,2008,SWE,TEN,5.0,0,8,0.0,0.0,2,0
15888,2008,SWE,SAL,11.0,0,11,0.0,0.1111111111111111,2,0
15889,2008,SWE,SHO,15.0,0,2,0.0869565217391304,0.0869565217391304,0,0
15890,2008,SWE,DIV,8.0,0,2,0.0,0.0,0,0
15891,2008,SWE,TTE,4.0,0,5,0.0,0.0625,0,0
15892,2008,SWE,CSP,12.0,0,5,0.1,0.2,0,0
15893,2008,SWE,CRD,4.0,0,11,0.0,0.0,2,0
15894,2008,SWE,ROW,14.0,0,2,0.0,0.0,0,0
15895,2008,SWE,BOX,11.0,0,2,0.0,0.0,0,0
15896,2008,SWE,TKW,8.0,0,2,0.0,0.0,0,0
15897,2008,SWE,TRI,2.0,0,1,0.0,0.0,0,0
15898,2008,SWE,BDM,5.0,0,1,0.0,0.0,0,0
15899,2008,SWE,ARC,4.0,0,1,0.0,0.0,0,0
15900,2008,SWE,FEN,10.0,0,1,0.0,0.0,0,0
15901,2008,POR,ATH,47.0,0,28,0.0,0.0625,1,1
15902,2008,POR,SWM,32.0,0,14,0.0,0.0,0,0
15903,2008,POR,SAL,11.0,0,8,0.0,0.0,0,0
15904,2008,POR,TTE,4.0,0,3,0.0,0.0318471337579617,0,0
15905,2008,POR,CRD,4.0,0,2,0.0,0.1,0,0
15906,2008,POR,SHO,15.0,0,3,0.0,0.0,0,0
15907,2008,POR,JUD,14.0,0,5,0.0,0.1,0,0
15908,2008,POR,EDR,2.0,0,6,0.0,0.0,0,0
15909,2008,POR,TRI,2.0,0,3,0.0,0.0,1,0
15910,2008,POR,ROW,14.0,0,2,0.0,0.0318471337579617,0,0
15911,2008,POR,GTR,2.0,0,2,0.0,0.0,0,0
15912,2008,POR,CSP,12.0,0,5,0.0,0.0,0,0
15913,2008,POR,BDM,5.0,0,2,0.0,0.0,0,0
15914,2008,POR,FEN,10.0,0,2,0.0,0.0,0,0
15915,2008,POR,ARC,4.0,0,1,0.0,0.0,0,0
15916,2008,POR,TKW,8.0,0,1,0.0,0.0318471337579617,0,0
15917,2008,ANG,VBV,2.0,0,2,0.0,0.0,0,0
15918,2008,ANG,BKB,2.0,0,12,0.0,0.0,0,0
15919,2008,ANG,HBL,2.0,0,14,0.0,0.0,0,0
15920,2008,ANG,SWM,32.0,0,2,0.0,0.0,0,0
15921,2008,ANG,ATH,47.0,0,1,0.0,0.0,0,0
15922,2008,ANG,CSP,12.0,0,2,0.0,0.0,0,0
15923,2008,IRI,ARC,4.0,0,2,0.0704225352112676,0.1408450704225352,0,0
15924,2008,IRI,BKB,2.0,0,12,0.0704225352112676,0.1408450704225352,0,0
15925,2008,IRI,CRD,4.0,0,4,0.0,0.0,0,0
15926,2008,IRI,WLF,15.0,0,3,0.25,0.25,0,0
15927,2008,IRI,WRF,11.0,0,12,0.0416666666666666,0.1666666666666666,1,0
15928,2008,IRI,JUD,14.0,0,6,0.0,0.0,0,0
15929,2008,IRI,BOX,11.0,0,3,0.0,0.0,0,0
15930,2008,IRI,ATH,47.0,0,6,0.0,0.0,0,0
15931,2008,IRI,ROW,14.0,0,2,0.0704225352112676,0.1408450704225352,0,0
15932,2008,IRI,TKW,8.0,0,3,0.25,0.75,1,1
15933,2008,IRI,BDM,5.0,0,1,0.0704225352112676,0.1408450704225352,0,0
15934,2008,IRI,TTE,4.0,0,1,0.0,0.0,0,0
15935,2008,BAN,ATH,47.0,0,2,0.0,0.0,0,0
15936,2008,BAN,SWM,32.0,0,2,0.0,0.0,0,0
15937,2008,BAN,SHO,15.0,0,1,0.0,0.0,0,0
15938,2008,NGR,ATH,47.0,0,35,0.088235294117647,0.2205882352941176,6,0
15939,2008,NGR,FBL,2.0,0,31,0.0,0.0,16,0
15940,2008,NGR,SWM,32.0,0,4,0.0,0.0,0,0
15941,2008,NGR,TKW,8.0,0,2,0.0,0.0,1,0
15942,2008,NGR,BDM,5.0,0,1,0.0053475935828877,0.0267379679144385,0,0
15943,2008,NGR,BOX,11.0,0,4,0.0,0.0,0,0
15944,2008,NGR,WLF,15.0,0,3,0.0,0.1428571428571428,0,0
15945,2008,NGR,TTE,4.0,0,10,0.0,0.0,0,0
15946,2008,NGR,WRF,11.0,0,2,0.0,0.0,0,0
15947,2008,NGR,JUD,14.0,0,1,0.0,0.0,0,0
15948,2008,ROU,GAR,14.0,0,67,0.1205673758865248,0.2198581560283688,7,1
15949,2008,ROU,HBL,2.0,0,15,0.0,0.0,0,0
15950,2008,ROU,ROW,14.0,0,13,0.5098039215686274,0.5098039215686274,11,2
15951,2008,ROU,ATH,47.0,0,17,0.0185185185185185,0.1481481481481481,1,1
15952,2008,ROU,ARC,4.0,0,1,0.0426966292134831,0.1011235955056179,0,0
15953,2008,ROU,FEN,10.0,0,5,0.0714285714285714,0.0714285714285714,2,0
15954,2008,ROU,JUD,14.0,0,2,0.0,0.0909090909090909,1,1
15955,2008,ROU,WLF,15.0,0,5,0.0,0.0,0,0
15956,2008,ROU,WRF,11.0,0,8,0.0,0.0,0,0
15957,2008,ROU,CSP,12.0,0,6,0.0571428571428571,0.2285714285714285,0,0
15958,2008,ROU,DIV,8.0,0,2,0.0,0.0,0,0
15959,2008,ROU,TEN,5.0,0,2,0.0,0.0,0,0
15960,2008,ROU,SWM,32.0,0,16,0.0555555555555555,0.1111111111111111,0,0
15961,2008,ROU,TTE,4.0,0,6,0.0,0.0,0,0
15962,2008,ROU,BOX,11.0,0,2,0.0,0.2307692307692307,0,0
15963,2008,ROU,SHO,15.0,0,5,0.0,0.1111111111111111,0,0
15964,2008,VEN,ATH,47.0,0,4,0.0,0.0,0,0
15965,2008,VEN,VVO,2.0,0,22,0.0,0.0169491525423728,0,0
15966,2008,VEN,SWM,32.0,0,18,0.0,0.0,0,0
15967,2008,VEN,SBL,1.0,0,15,0.0,0.0169491525423728,0,0
15968,2008,VEN,WRF,11.0,0,3,0.0,0.0,0,0
15969,2008,VEN,JUD,14.0,0,7,0.0,0.0,0,0
15970,2008,VEN,EDR,2.0,0,1,0.0,0.0169491525423728,0,0
15971,2008,VEN,FEN,10.0,0,10,0.0,0.0,0,0
15972,2008,VEN,BOX,11.0,0,6,0.0,0.0,0,0
15973,2008,VEN,SAL,11.0,0,3,0.0,0.0,0,0
15974,2008,VEN,ARC,4.0,0,1,0.0,0.0169491525423728,0,0
15975,2008,VEN,TKW,8.0,0,4,0.0,0.2,1,0
15976,2008,VEN,WLF,15.0,0,7,0.0,0.2,0,0
15977,2008,VEN,GAR,14.0,0,10,0.0,0.0,0,0
15978,2008,VEN,DIV,8.0,0,1,0.0,0.0,0,0
15979,2008,VEN,CRD,4.0,0,4,0.0,0.0,0,0
15980,2008,VEN,ROW,14.0,0,1,0.0,0.0169491525423728,0,0
15981,2008,VEN,SHO,15.0,0,2,0.0,0.0,0,0
15982,2008,VEN,TTE,4.0,0,1,0.0,0.0,0,0
15983,2008,VEN,CSP,12.0,0,5,0.0,0.0169491525423728,0,0
15984,2008,VEN,TEN,5.0,0,1,0.0,0.0,0,0
15985,2008,IND,TTE,4.0,0,2,0.0,0.0,0,0
15986,2008,IND,ARC,4.0,0,7,0.0,0.0,0,0
15987,2008,IND,TEN,5.0,0,5,0.0,0.0,0,0
15988,2008,IND,SHO,15.0,0,15,0.0,0.0769230769230769,1,1
15989,2008,IND,ATH,47.0,0,15,0.0,0.0,0,0
15990,2008,IND,JUD,14.0,0,2,0.0,0.0,0,0
15991,2008,IND,WRF,11.0,0,3,0.0,0.0,1,0
15992,2008,IND,SAL,11.0,0,1,0.0,0.0,0,0
15993,2008,IND,SWM,32.0,0,7,0.0,0.0,0,0
15994,2008,IND,ROW,14.0,0,3,0.0,0.0,0,0
15995,2008,IND,BOX,11.0,0,5,0.0,0.0,1,0
15996,2008,IND,BDM,5.0,0,2,0.0,0.0,0,0
15997,2008,GBR,ATH,47.0,0,71,0.0516129032258064,0.0838709677419354,8,1
15998,2008,GBR,SWM,32.0,0,72,0.0,0.017094017094017,6,2
15999,2008,GBR,SAL,11.0,0,18,0.2058823529411764,0.4705882352941176,10,7
16000,2008,GBR,DIV,8.0,0,14,0.0,0.0833333333333333,0,0
16001,2008,GBR,HOC,2.0,0,33,0.0,0.0,0,0
16002,2008,GBR,SWA,2.0,0,2,0.0258064516129032,0.0748387096774193,0,0
16003,2008,GBR,ROW,14.0,0,45,0.2328767123287671,0.3972602739726027,23,6
16004,2008,GBR,TRI,2.0,0,5,0.0,0.0,0,0
16005,2008,GBR,EDR,2.0,0,23,0.0232558139534883,0.2558139534883721,6,0
16006,2008,GBR,CRD,4.0,0,34,0.0441176470588235,0.2941176470588235,19,13
16007,2008,GBR,CSP,12.0,0,8,0.0,0.1923076923076923,3,1
16008,2008,GBR,WLF,15.0,0,1,0.0,0.0,0,0
16009,2008,GBR,JUD,14.0,0,7,0.0,0.0588235294117647,0,0
16010,2008,GBR,ARC,4.0,0,12,0.0,0.1,0,0
16011,2008,GBR,GAR,14.0,0,39,0.0,0.0,1,0
16012,2008,GBR,BDM,5.0,0,8,0.0,0.1379310344827586,0,0
16013,2008,GBR,TKW,8.0,0,3,0.0,0.0,1,0
16014,2008,GBR,BOX,11.0,0,7,0.3333333333333333,0.6666666666666666,3,1
16015,2008,GBR,FEN,10.0,0,3,0.0,0.0,0,0
16016,2008,GBR,SHO,15.0,0,7,0.0833333333333333,0.1666666666666666,0,0
16017,2008,GBR,MPN,2.0,0,4,0.25,0.75,1,0
16018,2008,GBR,TEN,5.0,0,3,0.0,0.0,0,0
16019,2008,GBR,GTR,2.0,0,1,0.0,0.0,0,0
16020,2008,TUN,WRF,11.0,0,3,0.0,0.0,0,0
16021,2008,TUN,JUD,14.0,0,6,0.0,0.0,0,0
16022,2008,TUN,TKW,8.0,0,1,0.0,0.0,0,0
16023,2008,TUN,ATH,47.0,0,5,0.0,0.0,0,0
16024,2008,TUN,FEN,10.0,0,2,0.0,0.0,0,0
16025,2008,TUN,BOX,11.0,0,5,0.0,0.0,0,0
16026,2008,TUN,CRD,4.0,0,1,0.0,0.0,0,0
16027,2008,TUN,WLF,15.0,0,2,0.0,0.0,0,0
16028,2008,TUN,SWM,32.0,0,3,0.0,0.0,1,1
16029,2008,TUN,TEN,5.0,0,1,0.0,0.0,0,0
16030,2008,ARG,FBL,2.0,0,33,1.0,1.0,18,18
16031,2008,ARG,HOC,2.0,0,16,0.0,0.5,16,0
16032,2008,ARG,JUD,14.0,0,9,0.0,0.0,1,0
16033,2008,ARG,SAL,11.0,0,10,0.0,0.2727272727272727,2,0
16034,2008,ARG,ATH,47.0,0,11,0.0,0.0,0,0
16035,2008,ARG,VBV,2.0,0,2,0.0,0.0,0,0
16036,2008,ARG,SWM,32.0,0,16,0.0,0.0256410256410256,0,0
16037,2008,ARG,CRD,4.0,0,12,0.0,0.0,2,2
16038,2008,ARG,ROW,14.0,0,2,0.0,0.0,0,0
16039,2008,ARG,TEN,5.0,0,11,0.0,0.0869565217391304,0,0
16040,2008,ARG,CSP,12.0,0,3,0.0,0.0,0,0
16041,2008,ARG,SHO,15.0,0,1,0.0,0.0,0,0
16042,2008,ARG,BKB,2.0,0,12,1.0,1.0,12,0
16043,2008,ARG,WLF,15.0,0,1,0.0,0.0,0,0
16044,2008,ARG,FEN,10.0,0,1,0.0,0.0,0,0
16045,2008,ARG,EDR,2.0,0,1,0.0,0.0,0,0
16046,2008,ARG,TTE,4.0,0,2,0.0,0.0,0,0
16047,2008,ARG,BOX,11.0,0,1,0.0,0.0,0,0
16048,2008,ARG,TKW,8.0,0,1,0.0,0.0,0,0
16049,2008,MEX,WLF,15.0,0,2,0.5,0.5,0,0
16050,2008,MEX,CRD,4.0,0,2,0.0,0.2,0,0
16051,2008,MEX,BDM,5.0,0,1,0.0042553191489361,0.0425531914893617,0,0
16052,2008,MEX,ARC,4.0,0,4,0.0,0.0,0,0
16053,2008,MEX,ATH,47.0,0,24,0.0,0.0576923076923076,0,0
16054,2008,MEX,CSP,12.0,0,7,0.0,0.0,0,0
16055,2008,MEX,VBV,2.0,0,2,0.0,0.0,0,0
16056,2008,MEX,GAR,14.0,0,5,0.0,0.0,0,0
16057,2008,MEX,DIV,8.0,0,9,0.0,0.04,2,0
16058,2008,MEX,EDR,2.0,0,9,0.0,0.0,0,0
16059,2008,MEX,SWA,2.0,0,2,0.0,0.0,0,0
16060,2008,MEX,TRI,2.0,0,2,0.0,0.0,0,0
16061,2008,MEX,SHO,15.0,0,4,0.0,0.0,0,0
16062,2008,MEX,SAL,11.0,0,3,0.0,0.0,0,0
16063,2008,MEX,SWM,32.0,0,11,0.0,0.0,0,0
16064,2008,MEX,TKW,8.0,0,3,0.0,0.5,2,2
16065,2008,MEX,ROW,14.0,0,3,0.0,0.0,0,0
16066,2008,MEX,WRF,11.0,0,1,0.0042553191489361,0.0425531914893617,0,0
16067,2008,MEX,FEN,10.0,0,1,0.0,0.0,0,0
16068,2008,MEX,JUD,14.0,0,2,0.0,0.0,0,0
16069,2008,MEX,MPN,2.0,0,2,0.0,0.0,0,0
16070,2008,MEX,BOX,11.0,0,3,0.0,0.0909090909090909,0,0
16071,2008,MEX,TTE,4.0,0,1,0.0042553191489361,0.0425531914893617,0,0
16072,2008,CUB,BOX,11.0,0,10,0.391304347826087,0.6086956521739131,8,0
16073,2008,CUB,CSP,12.0,0,8,0.0,0.4166666666666667,0,0
16074,2008,CUB,DIV,8.0,0,6,0.0,0.0,0,0
16075,2008,CUB,WLF,15.0,0,6,0.0,0.0,0,0
16076,2008,CUB,ATH,47.0,0,48,0.0579710144927536,0.2028985507246377,5,1
16077,2008,CUB,JUD,14.0,0,14,0.0769230769230769,0.4230769230769231,6,0
16078,2008,CUB,VVO,2.0,0,12,0.25,0.625,0,0
16079,2008,CUB,ROW,14.0,0,9,0.0,0.0,0,0
16080,2008,CUB,WRF,11.0,0,12,0.08,0.32,1,1
16081,2008,CUB,BSB,0.0,0,24,0.5,1.0,24,0
16082,2008,CUB,FEN,10.0,0,2,0.0,0.125,0,0
16083,2008,CUB,VBV,2.0,0,4,0.0,0.0,0,0
16084,2008,CUB,SHO,15.0,0,6,0.0,0.05,1,0
16085,2008,CUB,CRD,4.0,0,3,0.0,0.0,1,0
16086,2008,CUB,TKW,8.0,0,3,0.1666666666666666,0.5,1,0
16087,2008,CUB,SWM,32.0,0,2,0.0,0.0,0,0
16088,2008,CUB,ARC,4.0,0,1,0.0,0.0,0,0
16089,2008,CUB,MPN,2.0,0,1,0.0446428571428571,0.125,0,0
16090,2008,MRI,SWM,32.0,0,2,0.0,0.0,0,0
16091,2008,MRI,WLF,15.0,0,1,0.0,0.0,0,0
16092,2008,MRI,ATH,47.0,0,3,0.0,0.0,0,0
16093,2008,MRI,BOX,11.0,0,2,0.0,0.0,1,0
16094,2008,MRI,BDM,5.0,0,1,0.0,0.0,0,0
16095,2008,MRI,CRD,4.0,0,1,0.0,0.0,0,0
16096,2008,MRI,ARC,4.0,0,1,0.0,0.0,0,0
16097,2008,POL,JUD,14.0,0,7,0.0,0.0,0,0
16098,2008,POL,FEN,10.0,0,22,0.0,0.2272727272727272,4,0
16099,2008,POL,BDM,5.0,0,6,0.0,0.0,0,0
16100,2008,POL,ATH,47.0,0,67,0.0526315789473684,0.0631578947368421,2,1
16101,2008,POL,SWM,32.0,0,27,0.032258064516129,0.0967741935483871,0,0
16102,2008,POL,VVO,2.0,0,24,0.0,0.0,0,0
16103,2008,POL,CSP,12.0,0,27,0.0,0.2222222222222222,2,0
16104,2008,POL,WRF,11.0,0,9,0.0,0.0,1,0
16105,2008,POL,ROW,14.0,0,20,0.1,0.1,8,4
16106,2008,POL,HBL,2.0,0,14,0.0193965517241379,0.0517241379310344,0,0
16107,2008,POL,CRD,4.0,0,14,0.0,0.0,1,0
16108,2008,POL,GAR,14.0,0,6,0.0,0.1,1,1
16109,2008,POL,TTE,4.0,0,6,0.0,0.0,0,0
16110,2008,POL,MPN,2.0,0,4,0.0,0.0,0,0
16111,2008,POL,SHO,15.0,0,13,0.0714285714285714,0.0714285714285714,0,0
16112,2008,POL,WLF,15.0,0,10,0.0,0.1875,1,0
16113,2008,POL,SAL,11.0,0,11,0.0,0.0555555555555555,0,0
16114,2008,POL,TRI,2.0,0,3,0.0193965517241379,0.0517241379310344,0,0
16115,2008,POL,ARC,4.0,0,12,0.0,0.0,0,0
16116,2008,POL,TEN,5.0,0,8,0.0,0.0,0,0
16117,2008,POL,BOX,11.0,0,2,0.0,0.0,0,0
16118,2008,POL,GRY,2.0,0,1,0.0,0.0,0,0
16119,2008,POL,EDR,2.0,0,3,0.0,0.0,0,0
16120,2008,NZL,ATH,47.0,0,10,0.0,0.0,2,1
16121,2008,NZL,SAL,11.0,0,9,0.0,0.0666666666666666,1,1
16122,2008,NZL,HOC,2.0,0,32,0.0,0.0,0,0
16123,2008,NZL,BKB,2.0,0,12,0.0,0.0,0,0
16124,2008,NZL,TKW,8.0,0,3,0.0,0.0,0,0
16125,2008,NZL,SWM,32.0,0,23,0.0,0.0,0,0
16126,2008,NZL,CRD,4.0,0,20,0.0238095238095238,0.0238095238095238,6,0
16127,2008,NZL,FBL,2.0,0,33,0.0110803324099723,0.0249307479224376,0,0
16128,2008,NZL,ROW,14.0,0,16,0.1764705882352941,0.1764705882352941,5,2
16129,2008,NZL,BDM,5.0,0,3,0.0,0.0,0,0
16130,2008,NZL,SWA,2.0,0,2,0.0110803324099723,0.0249307479224376,0,0
16131,2008,NZL,TRI,2.0,0,6,0.125,0.25,1,0
16132,2008,NZL,SHO,15.0,0,5,0.0,0.0,0,0
16133,2008,NZL,TEN,5.0,0,1,0.0110803324099723,0.0249307479224376,0,0
16134,2008,NZL,CSP,12.0,0,6,0.0,0.25,0,0
16135,2008,NZL,EDR,2.0,0,18,0.0,0.0357142857142857,0,0
16136,2008,NZL,WLF,15.0,0,2,0.0,0.0,0,0
16137,2008,LBR,ATH,47.0,0,4,0.0,0.0,0,0
16138,2008,ETH,ATH,47.0,0,29,0.12,0.3,7,4
16139,2008,NEP,WLF,15.0,0,1,0.0,0.0,0,0
16140,2008,NEP,ATH,47.0,0,2,0.0,0.0,0,0
16141,2008,NEP,TKW,8.0,0,1,0.0,0.0,0,0
16142,2008,NEP,SWM,32.0,0,2,0.0,0.0,0,0
16143,2008,NEP,SHO,15.0,0,1,0.0,0.0,0,0
16144,2008,NEP,JUD,14.0,0,1,0.0,0.0,0,0
16145,2008,ARM,WRF,11.0,0,9,0.0,0.0,2,0
16146,2008,ARM,SHO,15.0,0,2,0.0,0.0,0,0
16147,2008,ARM,BOX,11.0,0,4,0.0,0.0,1,0
16148,2008,ARM,WLF,15.0,0,6,0.0,0.125,3,0
16149,2008,ARM,JUD,14.0,0,2,0.0,0.0,0,0
16150,2008,ARM,ATH,47.0,0,2,0.0,0.0,0,0
16151,2008,ARM,SWM,32.0,0,1,0.0,0.0,0,0
16152,2008,NED,BSB,0.0,0,24,0.0,0.0,0,0
16153,2008,NED,HOC,2.0,0,32,0.25,1.0,16,16
16154,2008,NED,ROW,14.0,0,30,0.0,0.5737704918032787,11,2
16155,2008,NED,FEN,10.0,0,2,0.0,0.0,0,0
16156,2008,NED,FBL,2.0,0,16,0.029143897996357,0.0856102003642987,0,0
16157,2008,NED,TKW,8.0,0,1,0.0,0.0,0,0
16158,2008,NED,CRD,4.0,0,38,0.0655737704918032,0.1311475409836065,1,1
16159,2008,NED,TRI,2.0,0,2,0.0,0.0,0,0
16160,2008,NED,SAL,11.0,0,12,0.0,0.0434782608695652,5,0
16161,2008,NED,SBL,1.0,0,15,0.029143897996357,0.0856102003642987,0,0
16162,2008,NED,VBV,2.0,0,6,0.0,0.0,0,0
16163,2008,NED,JUD,14.0,0,10,0.0588235294117647,0.2941176470588235,5,0
16164,2008,NED,CSP,12.0,0,2,0.0,0.0,0,0
16165,2008,NED,WPO,2.0,0,12,0.0,0.0,12,12
16166,2008,NED,SWM,32.0,0,38,0.0833333333333333,0.369047619047619,7,7
16167,2008,NED,ATH,47.0,0,15,0.0,0.0,0,0
16168,2008,NED,GAR,14.0,0,6,0.0,0.0,0,0
16169,2008,NED,EDR,2.0,0,15,0.09375,0.25,4,1
16170,2008,NED,TTE,4.0,0,5,0.0,0.0,0,0
16171,2008,NED,SWA,2.0,0,2,0.0,0.0,0,0
16172,2008,BRA,BKB,2.0,0,12,0.0,0.5,0,0
16173,2008,BRA,ATH,47.0,0,49,0.0,0.0909090909090909,5,1
16174,2008,BRA,FEN,10.0,0,2,0.0,0.0,0,0
16175,2008,BRA,SAL,11.0,0,12,0.1153846153846153,0.2307692307692307,4,0
16176,2008,BRA,HBL,2.0,0,28,0.0,0.0,0,0
16177,2008,BRA,FBL,2.0,0,35,0.0,0.34,35,0
16178,2008,BRA,SHO,15.0,0,5,0.0,0.0,0,0
16179,2008,BRA,SWM,32.0,0,50,0.0,0.0597014925373134,2,1
16180,2008,BRA,EDR,2.0,0,18,0.0303030303030303,0.1515151515151515,0,0
16181,2008,BRA,ROW,14.0,0,6,0.0,0.0,0,0
16182,2008,BRA,VBV,2.0,0,8,0.125,0.625,4,0
16183,2008,BRA,VVO,2.0,0,24,0.25,0.5,24,12
16184,2008,BRA,JUD,14.0,0,13,0.0,0.1666666666666666,3,0
16185,2008,BRA,GAR,14.0,0,30,0.0,0.0,0,0
16186,2008,BRA,TEN,5.0,0,4,0.0,0.0,0,0
16187,2008,BRA,BOX,11.0,0,6,0.0,0.0,0,0
16188,2008,BRA,TRI,2.0,0,3,0.0,0.0,0,0
16189,2008,BRA,WRF,11.0,0,1,0.0,0.0,0,0
16190,2008,BRA,DIV,8.0,0,4,0.0,0.0,0,0
16191,2008,BRA,CSP,12.0,0,3,0.0,0.0,0,0
16192,2008,BRA,CRD,4.0,0,5,0.0,0.0,0,0
16193,2008,BRA,TKW,8.0,0,3,0.0,0.0,1,0
16194,2008,BRA,GRY,2.0,0,6,0.0,0.0,0,0
16195,2008,BRA,SWA,2.0,0,2,0.0,0.0,0,0
16196,2008,BRA,TTE,4.0,0,6,0.0,0.0,0,0
16197,2008,BRA,MPN,2.0,0,1,0.0,0.0,0,0
16198,2008,BRA,ARC,4.0,0,1,0.0090252707581227,0.03971119133574,0,0
16199,2008,BRA,WLF,15.0,0,1,0.0,0.0,0,0
16200,2008,UKR,SWM,32.0,0,45,0.0392156862745098,0.0686274509803921,0,0
16201,2008,UKR,SHO,15.0,0,19,0.0625,0.0625,3,2
16202,2008,UKR,WRF,11.0,0,16,0.0625,0.125,5,0
16203,2008,UKR,ATH,47.0,0,72,0.0,0.043103448275862,5,1
16204,2008,UKR,ARC,4.0,0,8,0.0,0.25,1,1
16205,2008,UKR,GRY,2.0,0,8,0.0,0.1,1,0
16206,2008,UKR,CSP,12.0,0,7,0.0,0.1739130434782608,2,1
16207,2008,UKR,JUD,14.0,0,9,0.0,0.1333333333333333,1,0
16208,2008,UKR,ROW,14.0,0,10,0.0,0.1818181818181818,0,0
16209,2008,UKR,TEN,5.0,0,8,0.0,0.0,0,0
16210,2008,UKR,FEN,10.0,0,16,0.0,0.0285714285714285,4,4
16211,2008,UKR,BOX,11.0,0,7,0.0,0.2941176470588235,2,1
16212,2008,UKR,WLF,15.0,0,9,0.0526315789473684,0.1052631578947368,2,0
16213,2008,UKR,CRD,4.0,0,22,0.0,0.1136363636363636,1,0
16214,2008,UKR,BDM,5.0,0,2,0.0,0.0,0,0
16215,2008,UKR,DIV,8.0,0,11,0.0,0.0909090909090909,2,0
16216,2008,UKR,TRI,2.0,0,3,0.0,0.0,0,0
16217,2008,UKR,GAR,14.0,0,31,0.0068027210884353,0.0544217687074829,1,0
16218,2008,UKR,SAL,11.0,0,6,0.0,0.3333333333333333,0,0
16219,2008,UKR,MPN,2.0,0,3,0.0,0.0,1,0
16220,2008,UKR,TTE,4.0,0,3,0.0,0.0,0,0
16221,2008,UKR,GTR,2.0,0,2,0.25,0.5,0,0
16222,2008,UKR,EDR,2.0,0,8,0.0151724137931034,0.0620689655172413,0,0
16223,2008,UKR,SWA,2.0,0,2,0.0,0.0,0,0
16224,2008,ASA,JUD,14.0,0,1,0.0,0.0,0,0
16225,2008,ASA,SWM,32.0,0,2,0.0,0.0,0,0
16226,2008,ASA,ATH,47.0,0,1,0.0,0.0,0,0
16227,2008,BEL,CRD,4.0,0,13,0.0,0.1538461538461538,0,0
16228,2008,BEL,FBL,2.0,0,19,0.0060975609756097,0.048780487804878,0,0
16229,2008,BEL,ATH,47.0,0,21,0.0,0.0,5,1
16230,2008,BEL,HOC,2.0,0,16,0.0060975609756097,0.048780487804878,0,0
16231,2008,BEL,SAL,11.0,0,3,0.0,0.0,0,0
16232,2008,BEL,TRI,2.0,0,2,0.0,0.0,0,0
16233,2008,BEL,TEN,5.0,0,4,0.1,0.3,0,0
16234,2008,BEL,CSP,12.0,0,2,0.0,0.0,0,0
16235,2008,BEL,EDR,2.0,0,3,0.0,0.0,0,0
16236,2008,BEL,SWM,32.0,0,9,0.0,0.0,0,0
16237,2008,BEL,WLF,15.0,0,1,0.0,0.0,0,0
16238,2008,BEL,JUD,14.0,0,3,0.0,0.25,0,0
16239,2008,BEL,ROW,14.0,0,3,0.0,0.0,0,0
16240,2008,BEL,VBV,2.0,0,2,0.0060975609756097,0.048780487804878,0,0
16241,2008,BEL,GAR,14.0,0,10,0.0,0.0,0,0
16242,2008,BEL,TTE,4.0,0,1,0.0,0.0,0,0
16243,2008,GRE,WPO,2.0,0,26,0.0,0.3333333333333333,0,0
16244,2008,GRE,JUD,14.0,0,3,0.0714285714285714,0.0714285714285714,0,0
16245,2008,GRE,SWM,32.0,0,30,0.0,0.0,0,0
16246,2008,GRE,ATH,47.0,0,33,0.0267857142857142,0.0803571428571428,1,0
16247,2008,GRE,GRY,2.0,0,7,0.0,0.4,0,0
16248,2008,GRE,VBV,2.0,0,4,0.0,0.0,0,0
16249,2008,GRE,SAL,11.0,0,12,0.0689655172413793,0.1034482758620689,3,0
16250,2008,GRE,WRF,11.0,0,3,0.0,0.08,0,0
16251,2008,GRE,GAR,14.0,0,7,0.0294117647058823,0.0588235294117647,0,0
16252,2008,GRE,ROW,14.0,0,5,0.0,0.25,2,0
16253,2008,GRE,BKB,2.0,0,12,0.0,0.0,0,0
16254,2008,GRE,TEN,5.0,0,3,0.0,0.0,0,0
16255,2008,GRE,TRI,2.0,0,1,0.0,0.0,0,0
16256,2008,GRE,CSP,12.0,0,4,0.0,0.0,0,0
16257,2008,GRE,BOX,11.0,0,2,0.0,0.0,0,0
16258,2008,GRE,TTE,4.0,0,5,0.0,0.0,0,0
16259,2008,GRE,WLF,15.0,0,4,0.1111111111111111,0.3333333333333333,0,0
16260,2008,GRE,TKW,8.0,0,3,0.1428571428571428,0.4285714285714285,1,0
16261,2008,GRE,SWA,2.0,0,2,0.0,0.0,0,0
16262,2008,GRE,CRD,4.0,0,6,0.0,0.0,0,0
16263,2008,GRE,DIV,8.0,0,1,0.1052631578947368,0.1052631578947368,0,0
16264,2008,GRE,ARC,4.0,0,2,0.0,0.0,0,0
16265,2008,GRE,SHO,15.0,0,1,0.0,0.0,0,0
16266,2008,AUT,TRI,2.0,0,4,0.25,0.25,0,0
16267,2008,AUT,EDR,2.0,0,2,0.0,0.0,0,0
16268,2008,AUT,TEN,5.0,0,4,0.0,0.0,0,0
16269,2008,AUT,DIV,8.0,0,3,0.0,0.0,0,0
